127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/editors/js/jquery-ckeditor-adapter.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/editors/js/textEditor.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/editors/js/yahoo-dom-event.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/editors/js/yahoo-treeview-min.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/naviox/js/naviox.js?ox=5.4 HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/naviox/images/loading.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/naviox/images/corner.png HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/naviox/images/processing.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/xava/images/property_no_icon.gif HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/naviox/images/point1.png HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/naviox/images/point2.png HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "GET /Invoicing/naviox/images/point3.png HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:21:00:13 -0300] "POST /Invoicing/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 115
127.0.0.1 - - [14/Dec/2015:21:00:20 -0300] "POST /Invoicing/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 505
127.0.0.1 - - [14/Dec/2015:21:00:20 -0300] "GET /Invoicing/modules/Procuct HTTP/1.1" 200 14751
127.0.0.1 - - [14/Dec/2015:21:00:20 -0300] "GET /Invoicing/dwr/interface/Modules.js?ox=5.4 HTTP/1.1" 200 973
127.0.0.1 - - [14/Dec/2015:21:00:20 -0300] "GET /Invoicing/dwr/interface/Folders.js?ox=5.4 HTTP/1.1" 200 238
127.0.0.1 - - [14/Dec/2015:21:00:20 -0300] "GET /Invoicing/dwr/interface/Module.js?ox=5.4 HTTP/1.1" 200 1132
127.0.0.1 - - [14/Dec/2015:21:00:20 -0300] "GET /Invoicing/dwr/interface/Tab.js?ox=5.4 HTTP/1.1" 200 995
127.0.0.1 - - [14/Dec/2015:21:00:20 -0300] "GET /Invoicing/dwr/interface/View.js?ox=5.4 HTTP/1.1" 200 529
127.0.0.1 - - [14/Dec/2015:21:00:20 -0300] "POST /Invoicing/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 115
